Date,DBO,GLD,SHY,SPY,TLT
2021-07-23,12.145520210266113,168.55999755859375,79.62456512451172,419.62841796875,134.21133422851562
2021-07-26,12.193037986755371,168.16000366210938,79.6060791015625,420.6585388183594,133.81370544433594
2021-07-27,12.145520210266113,168.44000244140625,79.62456512451172,418.7413635253906,135.2416229248047
2021-07-28,12.20254135131836,169.2899932861328,79.6337890625,418.56964111328125,135.25064086914062
2021-07-29,12.449634552001953,171.1699981689453,79.6337890625,420.30560302734375,134.50059509277344
2021-07-30,12.43062686920166,169.82000732421875,79.65223693847656,418.2644958496094,135.1332244873047
2021-08-02,12.078995704650879,169.61000061035156,79.6817398071289,417.38690185546875,136.33848571777344
2021-08-03,12.021974563598633,169.49000549316406,79.6817398071289,420.78253173828125,136.4109344482422
2021-08-04,11.651336669921875,169.52999877929688,79.6540756225586,418.7126770019531,136.69139099121094
2021-08-05,11.869917869567871,168.86000061035156,79.61714935302734,421.3643798828125,135.99465942382812
2021-08-06,11.774882316589355,164.63999938964844,79.58944702148438,422.06072998046875,133.723388671875
2021-08-09,11.527791023254395,161.72000122070312,79.56175231933594,421.7173156738281,133.24383544921875
2021-08-10,11.803393363952637,161.77000427246094,79.53404998779297,422.24188232421875,132.62847900390625
2021-08-11,11.936443328857422,164.0,79.57099151611328,423.2911071777344,132.54702758789062
2021-08-12,11.888925552368164,164.0399932861328,79.57099151611328,424.5596618652344,132.3298797607422
2021-08-13,11.727364540100098,166.38999938964844,79.58023071289062,425.33233642578125,134.42018127441406
2021-08-16,11.632328987121582,167.22000122070312,79.59869384765625,426.33380126953125,134.74594116210938
2021-08-17,11.51828670501709,166.97000122070312,79.58023071289062,423.5390930175781,134.69161987304688
2021-08-18,11.233180046081543,167.10000610351562,79.58023071289062,418.9034729003906,135.14407348632812
2021-08-19,11.062117576599121,166.61000061035156,79.58023071289062,419.5520935058594,136.1394500732422
2021-08-20,10.74850082397461,166.6999969482422,79.58023071289062,422.8904724121094,136.2299041748047
2021-08-23,11.347223281860352,168.72999572753906,79.58023071289062,426.61041259765625,136.1394500732422
2021-08-24,11.71786117553711,168.64999389648438,79.57099151611328,427.28759765625,135.08071899414062
2021-08-25,11.822400093078613,167.47999572753906,79.56175231933594,428.18426513671875,133.95860290527344
